ID,AUTHOR,CREATED_TIME,SPECIFIC_CONTENT_SHARE_COMMENTARY_TEXT,SPECIFIC_CONTENT_SHARE_MEDIA_CATEGORY,COMMENTARY
urn:li:share:6978412698883514368,urn:li:organizationBrand:28978119,2022-09-21,"It was great to see so many customers and partners in person last week at #CommunityLIVE! If you missed a session or didn't have a chance to scan the QR code, all of the ☁️ Hyland Cloud ☁️ content referenced in the sessions is still available online. Click here to check it all out: https://lnkd.in/d-Vcq3bRAlso, watch your email for a CommunityLIVE Virtual Recap webinar series coming soon!",IMAGE,
urn:li:share:6925760834627387392,urn:li:organizationBrand:28981048,2022-04-29,"At Hyland, our mission is to deliver a complete view of patient information to providers 🌎, to provide images and content in context, to help achieve an all-encompassing view of each patient. 🩺Learn more about our approach to interoperability: https://lnkd.in/g_gArDau",IMAGE,
urn:li:share:6967858339967905793,urn:li:organizationBrand:28978119,2022-08-23,"#DigitalTransformation requires creativity 🎨 — an ability to look at how things are done today and reimagine them for the future. ✨For healthcare organizations, that means looking beyond today’s (or yesterday’s) model and identifying what could be.",ARTICLE,
urn:li:share:6935575448038883328,urn:li:organizationBrand:28981048,2022-05-26,Hyland’s OnBase platform and Coexya's industry expertise enable customers to deliver better care more efficiently. ✔️📰 Read more about this new partnership: ,ARTICLE,
urn:li:share:7000805576523866115,urn:li:organizationBrand:28981048,2022-11-22,"Join #HylandHealthcare for food, refreshments and networking on us! Don’t forget to ☑️ RSVP ☑️ for this relaxing night out after a full day at #RSNA22!https://lnkd.in/gYEdsN3K",IMAGE,
urn:li:share:6922152208171978752,urn:li:organizationBrand:28981048,2022-04-19,The 👨‍⚕️ Hyland Clinician Window 👩‍⚕️ will help GPs unlock access to the more than 75% of patient information that sits outside of the electronic medical record. 🤯Take a closer look at our exciting new release:,ARTICLE,
urn:li:share:6981314196634304512,urn:li:organizationBrand:28981048,2022-09-29,The importance of interoperability in #healthcare has been clear for some time – and is only gaining importance in Australia and around the 🌎.,ARTICLE,
urn:li:share:6919253054185684992,urn:li:organizationBrand:28981048,2022-04-11,Peter Corscadden of Hyland Healthcare joins in on the conversation around the state of the digital #healthcare industry. 💻👩‍⚕️⬇️,ARTICLE,
urn:li:share:6951158305352273921,urn:li:organizationBrand:28981048,2022-07-08,"#Cybersecurity is a growing concern for the healthcare space. Volumes of critical personal data grow on a daily basis, and all of this content is increasingly integrated in the digital-first world. 🖥️Check out our 11 tips for leading a successful cybersecurity program. 🔒👇 ",ARTICLE,
urn:li:share:7000820734201643010,urn:li:organizationBrand:28978119,2022-11-22,#Cloud data security is a top priority ❗ for any ☁️-enabled organization. 🔒Let’s get to know more about protecting data in the cloud:,ARTICLE,
urn:li:share:6920340426348462080,urn:li:organizationBrand:28981048,2022-04-14,"Patient information, like all info in the global datasphere, is exploding. 💥 As data grows, so does the importance of securely integrating and exchanging health information. 🔒🖥️ ",ARTICLE,
urn:li:share:6978337254716952576,urn:li:organizationBrand:28981048,2022-09-21,"As health systems around the 🌎 continuously pursue #DigitalTransformation, having access to all clinical content has now more than ever become crucial to provide the best patient care. 🖥️ ",ARTICLE,
urn:li:share:7009502745195941888,urn:li:organizationBrand:28978119,2022-12-16,"#CloudSecurity is top of mind for most organizations leveraging cloud computing. 💭 The concept is simple, but the execution is complex and everchanging. 😫🔄We're here to help. Let’s jump into cloud security basics.",ARTICLE,
urn:li:share:6998661367423524864,urn:li:organizationBrand:28978119,2022-11-16,What does #SaaS mean for businesses today? 💭Here's your guide. ⬇️ ,ARTICLE,
urn:li:share:6973686613897863168,urn:li:organizationBrand:28978119,2022-09-08,"The two certifications are based on the Asia Pacific Economic Cooperation (APEC) Privacy Framework and endorsed in 21 Asia-Pacific Economic Cooperation members – including Australia, Japan, the United States, Mexico and Canada - to promote responsible transfer of personal information. 📲🌎💻",ARTICLE,
urn:li:share:7008053231318700032,urn:li:organizationBrand:28978119,2022-12-12,"Tian Horn, a Hyland Account Manager in Southern Africa, provides some thoughts on public vs. private #cloud. 💭👇 ",ARTICLE,
urn:li:share:6999376847729823744,urn:li:organizationBrand:28981048,2022-11-18,Did you know #HylandHealthcare provides connected healthcare solutions to over half of the U.S. hospital market? Learn more from our experts at #RSNA22! https://lnkd.in/g2uUhNaV ,ARTICLE,
urn:li:ugcPost:7000879464242929665,urn:li:organizationBrand:28981048,2022-11-22,"#RSNA22: Learn how Kaiser Permanente developed an overarching, scalable #EnterpriseImaging strategy to let caregivers create, collaborate, exchange and manage comprehensive medical information with #HylandHealthcare 🎥 ",VIDEO,
urn:li:share:6917471425519857664,urn:li:organizationBrand:28981048,2022-04-06,NEW solution alert for Hyland Healthcare! 🚨🩺The ➡️ Hyland Clinician Window ⬅️ is here. Learn more about this new feature along with other Hyland product enhancements: https://lnkd.in/dBmnJv6N,IMAGE,
urn:li:share:7005516557309153280,urn:li:organizationBrand:28978119,2022-12-05,Here's your primer on infrastructure as a service — call it #IaaS 101. 📚🍎✏️Let's get started:,ARTICLE,
urn:li:share:6934503644667031552,urn:li:organizationBrand:28981048,2022-05-23,💭🩺💻⬇️,ARTICLE,
urn:li:share:6946084739611049984,urn:li:organizationBrand:28981048,2022-06-24,"With both products integrating seamlessly with Epic staff will be better equipped to deliver outstanding patient care, optimize clinical experiences, and improve outcomes. ✔️✔️✔️",ARTICLE,
urn:li:share:6991081261029085184,urn:li:organizationBrand:28981048,2022-10-26,"The advantages of #cloud computing are being noticed by #healthcare leaders, especially as the ongoing impact of COVID-19 shapes the industry. ☁️🖥️🩺 ",ARTICLE,
urn:li:share:6985585125803638784,urn:li:organizationBrand:28981048,2022-10-11,📣 Save your spot for this webinar! Learn how robotic process automation (#RPA) can help tackle revenue cycle challenges … and find out where to start! 🤖🩺⬇️Register now: https://lnkd.in/gKBUAi9R,IMAGE,
urn:li:share:6919992909429637120,urn:li:organization:10043,2022-04-13,Hyland has been named a winner of the 2022 Workday Partner Innovation Awards in the Office of Human Resources Category! 🥂✨ Learn more about our partnership. ⬇️,ARTICLE,
urn:li:share:6957303900655812608,urn:li:organization:10043,2022-07-25,🏗️ We're proud to share that we're partnering with the Cleveland Foundation on their latest addition to a sprawling high-tech innovation district in Cleveland’s MidTown neighborhood!Learn more ▶️ https://lnkd.in/gG6um5nv ,ARTICLE,
urn:li:share:6922514633324961792,urn:li:organization:10043,2022-04-20,"Modernisation ✔️Digital transformation 🖥️Cloud migration ☁️Robotic Process Automation 🤖Low-code/no-code rapid application-level solutions 👩‍💻Much more! ➕Mark your calendar, reserve your spot and experience #HylandSummit South Africa: https://lnkd.in/dQXT-4JT",IMAGE,
urn:li:share:6950086495332417536,urn:li:organization:10043,2022-07-05,"Speed and agility are 🔑 components of ✌️ central business challenges organizations face today: change ➕ innovation. Hear some thoughts from respected CIOs, including Hyland CIO, Steve Watt. 👇 ",ARTICLE,
urn:li:share:6945390178924396544,urn:li:organization:10043,2022-06-22,"🟣 #PAM VS. #DAM 🟡Get the full rundown from Jamie Atherton, Hyland ANZ Country Manager. 👇  ",ARTICLE,
urn:li:ugcPost:6939954007239004160,urn:li:organization:10043,2022-06-07,"What does PRIDE mean to Hylanders?It means community, understanding, acceptance, love and so much more. 💙 💚 💜 Check out what our family has to say about #PRIDEatHyland. 🏳️‍🌈👇",NATIVE_DOCUMENT,
urn:li:share:6947171903585349632,urn:li:organization:10043,2022-06-27,"Hyland Chief Information Security Officer, Dan Dennis, recently joined a podcast episode of Healthcare IT News to discuss navigating the dynamic #cybersecurity landscape in healthcare. 🎙️🩺🔒Here's what you missed. ⬇️",ARTICLE,
urn:li:share:7003424913600503808,urn:li:organization:10043,2022-11-29,"Though Hylanders take time throughout the calendar year to give back, #GivingTuesday kicks off our annual holiday giving program that benefits the local communities Hylanders are part of across the globe. #HylandLife 💚🌍🎁",ARTICLE,
urn:li:share:6981357128355635201,urn:li:organization:10043,2022-09-29,"🤔 What do workers, companies and customers need for maximum efficiency and security? Hyland's Senior Vice President and Chief People Officer, Debbie Connelly, shares her thoughts with Workflow Magazine: https://lnkd.in/gmRyZqwv ",ARTICLE,
urn:li:ugcPost:6956208751854944256,urn:li:organization:54114735,2022-07-22,,,"GenServe is growing and looking to hire motivated Generator Technicians to join our growing teams in NJ, NY, PA, TX and FL!The Generator Technician is responsible for performing maintenance, diagnostics, and both shop & field repairs on generators of all makes and models and a variety of sizes, as well as providing excellent customer service, and keeping accurate records. Generator Technicians will perform troubleshooting of commercial and industrial diesel/natural gas generators including automatic transfer switches, batteries, and load-bank testing.Applying Is Easy! Join the GenServe Family Today: https://bit.ly/3zjAoVJ""Working at GenServe has been a great learning experience."" - Justin Riordan{hashtag|\#|genserve} {hashtag|\#|wearehiring} {hashtag|\#|growingteam} {hashtag|\#|newjersey} {hashtag|\#|newyork} {hashtag|\#|pennsylvania} {hashtag|\#|texas} {hashtag|\#|florida} {hashtag|\#|technicians} {hashtag|\#|dieselmechanics} {hashtag|\#|generatortechs} {hashtag|\#|dieselgeneratortechs} {hashtag|\#|naturalgasgenerators} {hashtag|\#|dieselgenerators} {hashtag|\#|commercialgenerators} {hashtag|\#|backuppower} {hashtag|\#|poweron}"
urn:li:ugcPost:6953418548136308736,urn:li:organization:54114735,2022-07-14,,,Our Plainview NY branch performed a 6hr load bank at 100% load capacity on a @[Taylor Power Systems](urn:li:organization:4005363) 600KW Diesel Generator at an assisted living facility in Nassau County.The test was done successfully and without any issues.Call our sales & service department to find out more about our load bank services and to make sure your generator is in compliance with local and state regulations and guidelines.Contact your nearest branch at: www.GenserveInc.com🎬 🎥 by our own: @[Roy Seaberg](urn:li:person:Hq1MDz4EvE){hashtag|\#|loadbank} {hashtag|\#|genserve} {hashtag|\#|nassaucounty} {hashtag|\#|plainviewny} {hashtag|\#|generatorservice} {hashtag|\#|6hrloadbank} {hashtag|\#|contactustoday} {hashtag|\#|assistedliving}
urn:li:ugcPost:6950055770562449408,urn:li:organization:54114735,2022-07-05,,,"Our Fairfield NJ branch services multiple Power Plant Generators all around New Jersey. ⚡️The recommended quarterly maintenance includes: three Minor B-Services and one yearly Major A-Service. In addition, GenServe offers monthly building load tests, fuel services, remote monitoring and load bank tests \(yearly or every three-years as needed\) as well as other upgrades.In this video, one of GenServe's certified technicians talks about performing a minor B-service inspection to make sure the Power Plant generator is working properly and ready to run in an emergency given that this generator is considered a critical backup power unit.Contact GenServe's service department to learn more about services and service agreements offered. - GenServeInc.comWith over 100 technicians throughout New Jersey, New York, Pennsylvania, Texas and Florida, GenServe has the team to support all of your backup power needs.{hashtag|\#|genserve} {hashtag|\#|generatormaintenance} {hashtag|\#|generatorservice} {hashtag|\#|serviceagreements} {hashtag|\#|minorservice} {hashtag|\#|majorservice} {hashtag|\#|powerplant} {hashtag|\#|powerfacility} {hashtag|\#|servicecontract}  {hashtag|\#|criticalpower} {hashtag|\#|backuppower} {hashtag|\#|emergencyservice} {hashtag|\#|poweroutage} {hashtag|\#|powergrid} {hashtag|\#|contactustoday}"
